製程及設施名稱,原燃物料或產品名稱,排放型式,活動數據,活動數據單位,數據來源表單名稱,保存單位,活動數據種類,match_status,match_mode,matched_tier,matched_tier_name,matched_name,matched_emission_factor,matched_unit,matched_source,matched_region,matched_base_year,matched_similarity,match_warning,candidate_count,query_text,source_type,source_sheet,calculated_co2e_kg,calculated_co2e_t,calculation_status,calculation_basis
冷媒補充-中、大型冷凍、冷藏裝備,氨(NH3)冷媒,逸散 (F),0.0927,公噸,冷媒設備清冊,環保課,自行評估,已匹配,標準門檻,1,Tier 1 - 台灣本地,氮氣,0.13,m3,Taiwan EPA,TW,2017,0.829559564590454,,3,氨(NH3)冷媒 氨(NH3)冷媒 冷媒補充-中、大型冷凍、冷藏裝備 逸散 (F) 公噸,table4_activity_csv,表4-1_食品飲料業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=公噸, factor_unit=m3"
冷媒補充-中、大型冷凍、冷藏裝備,氨(NH3)冷媒,逸散 (F),0.7396,公噸,冷媒設備清冊,環保課,自行評估,已匹配,標準門檻,1,Tier 1 - 台灣本地,氮氣,0.13,m3,Taiwan EPA,TW,2017,0.829559564590454,,3,氨(NH3)冷媒 氨(NH3)冷媒 冷媒補充-中、大型冷凍、冷藏裝備 逸散 (F) 公噸,table4_activity_csv,表4-1_食品飲料業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=公噸, factor_unit=m3"
冷媒補充-氨冷凍系統,氨(NH3)冷媒,逸散 (F),0.2410,公噸,冷媒設備清冊,環保課,自行評估,已匹配,標準門檻,1,Tier 1 - 台灣本地,氮氣,0.13,m3,Taiwan EPA,TW,2017,0.843164205551147,,3,氨(NH3)冷媒 氨(NH3)冷媒 冷媒補充-氨冷凍系統 逸散 (F) 公噸,table4_activity_csv,表4-1_食品飲料業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=公噸, factor_unit=m3"
冷媒補充-氨冷凍系統,氨(NH3)冷媒,逸散 (F),0.0614,公噸,冷媒設備清冊,環保課,自行評估,已匹配,標準門檻,1,Tier 1 - 台灣本地,氮氣,0.13,m3,Taiwan EPA,TW,2017,0.843164205551147,,3,氨(NH3)冷媒 氨(NH3)冷媒 冷媒補充-氨冷凍系統 逸散 (F) 公噸,table4_activity_csv,表4-1_食品飲料業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=公噸, factor_unit=m3"
其他未分類製程-其他未歸類設施,其他電力,外購電力,"6,799.4034",千度,台電電費單,總務課,連續量測,已匹配,標準門檻,2,Tier 2 - 國際產業,"Electricity Low Voltage, domestic use General",0.162380925,kg CO2e/MJ ,Idemat,EU,2024,0.811118304729462,此為國際平均值，實際情況可能因地區而異,3,其他電力 其他電力 electricity power 其他未分類製程-其他未歸類設施 外購電力 千度,table4_activity_csv,表4-1_食品飲料業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=千度, factor_unit=kg CO2e/MJ "
引擎發電程序-柴油引擎,柴油,固定 (E),11.3239,公秉,購入發票,總務課,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,柴油（於水路運輸移動源使用，2017）,3.37,l,Taiwan EPA,TW,2019,0.845843553543091,,3,柴油 柴油 diesel fuel 引擎發電程序-柴油引擎 固定 (E) 公秉,table4_activity_csv,表4-1_食品飲料業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=公秉, factor_unit=l"
交通運輸活動-運輸作業車輛,柴油,移動 (T),5.2505,公秉,購入發票,總務課,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,柴油（於鐵路運輸與非道路運輸移動源使用，2016）,3.61,l,Taiwan EPA,TW,2018,0.906787395477295,,3,柴油 柴油 diesel fuel 交通運輸活動-運輸作業車輛 移動 (T) 公秉,table4_activity_csv,表4-1_食品飲料業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=公秉, factor_unit=l"
交通運輸活動-運輸作業車輛,車用汽油,移動 (T),1.3779,公秉,購入發票,總務課,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,柴油（於鐵路運輸與非道路運輸移動源使用，2016）,3.61,l,Taiwan EPA,TW,2018,0.872793078422546,,3,車用汽油 車用汽油 gasoline petrol 交通運輸活動-運輸作業車輛 移動 (T) 公秉,table4_activity_csv,表4-1_食品飲料業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=公秉, factor_unit=l"
非製造程序-堆高機,車用汽油,移動 (T),8.8781,公秉,購入發票,總務課,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,柴油（於鐵路運輸與非道路運輸移動源使用，2018）,3.6,l,Taiwan EPA,TW,2020,0.860475480556488,,3,車用汽油 車用汽油 gasoline petrol 非製造程序-堆高機 移動 (T) 公秉,table4_activity_csv,表4-1_食品飲料業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=公秉, factor_unit=l"
消防活動-消防設施,滅火器,逸散 (F),0.0117,公噸,使用量,工安課,定期(間歇)量測,已匹配,標準門檻,2,Tier 2 - 國際產業,Blast furnace gas,0.000247,kg CO2e/tonne,GHG Protocol Cross-Sector v2.0 (2024),Global,2024,0.747565865516663,此為國際平均值，實際情況可能因地區而異,3,滅火器 滅火器 消防活動-消防設施 逸散 (F) 公噸,table4_activity_csv,表4-1_食品飲料業_合成,0.0000028899,0.0000000028899,已計算,活動數據 0.0117 公噸 -> 0.0117 t; * factor
水肥處理程序-化糞池,水肥,逸散 (F),"325,551.9826",人小時,工時紀錄,工安課,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,廢(污)水處理服務(科技部新竹科學工業園區管理局竹南園區污水處理廠),0.553,m3,Taiwan EPA,TW,2020,0.831236124038696,,3,水肥 水肥 水肥處理程序-化糞池 逸散 (F) 人小時,table4_activity_csv,表4-1_食品飲料業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=人小時, factor_unit=m3"
維修保養程序-其他未歸類設施,乙炔,製程 (P),0.2682,公噸,採購紀錄,採購部,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,再生料-廢壓縮機/廢馬達二次拆解-廢鋁,0.14,kg,Taiwan EPA,TW,2015,0.820680499076843,,3,乙炔 乙炔 維修保養程序-其他未歸類設施 製程 (P) 公噸,table4_activity_csv,表4-1_食品飲料業_合成,37.548,0.037548,已計算,活動數據 0.2682 公噸 -> 268.2 kg; * factor (公噸/t/mt 轉 kg)
維修保養程序-點焊設施,銲條、棒,製程 (P),0.0007,公噸,採購紀錄,採購部,定期(間歇)量測,已匹配,標準門檻,2,Tier 2 - 國際產業,"Mechanical recycled pellets (rPET, rPE, rPP, rPVC), downcycl",0.552,kg CO2e/kg,FootprintCalc,Global,2023,0.774117946624756,此為國際平均值，實際情況可能因地區而異,3,銲條、棒 銲條、棒 維修保養程序-點焊設施 製程 (P) 公噸,table4_activity_csv,表4-1_食品飲料業_合成,0.3864,0.0003864,已計算,活動數據 0.0007 公噸 -> 0.7 kg; * factor (公噸/t/mt 轉 kg)
冷媒補充-獨立商用冷凍、冷藏裝備,R-508A，HFC-23/PFC-116(39.0/61.0),逸散 (F),0.0002,公噸,冷媒設備清冊,環保課,自行評估,已匹配,標準門檻,2,Tier 2 - 國際產業,R-134a,0.038316904,kg CO2e/kg ,Idemat,EU,2024,0.794346988201141,此為國際平均值，實際情況可能因地區而異,3,R-508A，HFC-23/PFC-116(39.0/61.0) R-508A，HFC-23/PFC-116(39.0/61.0) 冷媒補充-獨立商用冷凍、冷藏裝備 逸散 (F) 公噸,table4_activity_csv,表4-1_食品飲料業_合成,0.0076633808,0.0000076633808,已計算,活動數據 0.0002 公噸 -> 0.2 kg; * factor (公噸/t/mt 轉 kg)
冷媒補充-住宅及商業建築冷氣機,HFC-32/R-32二氟甲烷，CH2F2,逸散 (F),0.0051,公噸,冷媒設備清冊,環保課,自行評估,已匹配,標準門檻,1,Tier 1 - 台灣本地,再生料-廢冷暖氣機-廢R22冷媒,0.48,kg,Taiwan EPA,TW,2015,0.856600761413574,,3,HFC-32/R-32二氟甲烷，CH2F2 HFC-32/R-32二氟甲烷，CH2F2 冷媒補充-住宅及商業建築冷氣機 逸散 (F) 公噸,table4_activity_csv,表4-1_食品飲料業_合成,2.448,0.002448,已計算,活動數據 0.0051 公噸 -> 5.1 kg; * factor (公噸/t/mt 轉 kg)
冷媒補充-家用冷凍、冷藏裝備,HFC-32/R-32二氟甲烷，CH2F2,逸散 (F),0.0351,公噸,冷媒設備清冊,環保課,自行評估,已匹配,標準門檻,1,Tier 1 - 台灣本地,再生料-廢冷暖氣機-廢R22冷媒,0.48,kg,Taiwan EPA,TW,2015,0.8380326628685,,3,HFC-32/R-32二氟甲烷，CH2F2 HFC-32/R-32二氟甲烷，CH2F2 冷媒補充-家用冷凍、冷藏裝備 逸散 (F) 公噸,table4_activity_csv,表4-1_食品飲料業_合成,16.848,0.016848,已計算,活動數據 0.0351 公噸 -> 35.1 kg; * factor (公噸/t/mt 轉 kg)
冷媒補充-住宅及商業建築冷氣機,冷媒-R-407C，HFC-32/HFC-125/HFC-134a(23.0/25.0/52.0),逸散 (F),0.0068,公噸,冷媒設備清冊,環保課,自行評估,已匹配,標準門檻,1,Tier 1 - 台灣本地,再生料-廢冷暖氣機-廢R22冷媒,0.48,kg,Taiwan EPA,TW,2015,0.836455702781677,,2,冷媒-R-407C，HFC-32/HFC-125/HFC-134a(23.0/25.0/52.0) 冷媒-R-407C，HFC-32/HFC-125/HFC-134a(23.0/25.0/52.0) 冷媒補充-住宅及商業建築冷氣機 逸散 (F) 公噸,table4_activity_csv,表4-1_食品飲料業_合成,3.264,0.003264,已計算,活動數據 0.0068 公噸 -> 6.8 kg; * factor (公噸/t/mt 轉 kg)
冷媒補充-獨立商用冷凍、冷藏裝備,R-508A，HFC-23/PFC-116(39.0/61.0),逸散 (F),0.0012,公噸,冷媒設備清冊,環保課,自行評估,已匹配,標準門檻,2,Tier 2 - 國際產業,R-134a,0.038316904,kg CO2e/kg ,Idemat,EU,2024,0.794346988201141,此為國際平均值，實際情況可能因地區而異,3,R-508A，HFC-23/PFC-116(39.0/61.0) R-508A，HFC-23/PFC-116(39.0/61.0) 冷媒補充-獨立商用冷凍、冷藏裝備 逸散 (F) 公噸,table4_activity_csv,表4-1_食品飲料業_合成,0.0459802848,0.0000459802848,已計算,活動數據 0.0012 公噸 -> 1.2 kg; * factor (公噸/t/mt 轉 kg)
冷媒補充-中、大型冷凍、冷藏裝備,HFC-32/R-32二氟甲烷，CH2F2,逸散 (F),0.0092,公噸,冷媒設備清冊,環保課,自行評估,已匹配,標準門檻,1,Tier 1 - 台灣本地,再生料-廢冷暖氣機-廢R22冷媒,0.48,kg,Taiwan EPA,TW,2015,0.820328056812286,,2,HFC-32/R-32二氟甲烷，CH2F2 HFC-32/R-32二氟甲烷，CH2F2 冷媒補充-中、大型冷凍、冷藏裝備 逸散 (F) 公噸,table4_activity_csv,表4-1_食品飲料業_合成,4.416,0.004416,已計算,活動數據 0.0092 公噸 -> 9.2 kg; * factor (公噸/t/mt 轉 kg)
冷媒補充-家用冷凍、冷藏裝備,HFC-23/R-23三氟甲烷，CHF3,逸散 (F),0.0002,公噸,冷媒設備清冊,環保課,自行評估,已匹配,標準門檻,1,Tier 1 - 台灣本地,"四氫呋喃(1,3-丁二烯製程)",2.47,kg,Taiwan EPA,TW,2018,0.809196472167969,,2,HFC-23/R-23三氟甲烷，CHF3 HFC-23/R-23三氟甲烷，CHF3 冷媒補充-家用冷凍、冷藏裝備 逸散 (F) 公噸,table4_activity_csv,表4-1_食品飲料業_合成,0.494,0.000494,已計算,活動數據 0.0002 公噸 -> 0.2 kg; * factor (公噸/t/mt 轉 kg)
冷媒補充-住宅及商業建築冷氣機,HFC-23/R-23三氟甲烷，CHF3,逸散 (F),0.0015,公噸,冷媒設備清冊,環保課,自行評估,已匹配,標準門檻,1,Tier 1 - 台灣本地,再生料-廢冷暖氣機-廢R22冷媒,0.48,kg,Taiwan EPA,TW,2015,0.834582924842834,,3,HFC-23/R-23三氟甲烷，CHF3 HFC-23/R-23三氟甲烷，CHF3 冷媒補充-住宅及商業建築冷氣機 逸散 (F) 公噸,table4_activity_csv,表4-1_食品飲料業_合成,0.72,0.00072,已計算,活動數據 0.0015 公噸 -> 1.5 kg; * factor (公噸/t/mt 轉 kg)
冷媒補充-住宅及商業建築冷氣機,R-507A，HFC-125/HFC-143a(50.0/50.0),逸散 (F),0.0187,公噸,冷媒設備清冊,環保課,自行評估,已匹配,標準門檻,1,Tier 1 - 台灣本地,再生料-廢冷暖氣機-廢R22冷媒,0.48,kg,Taiwan EPA,TW,2015,0.800116539001465,,1,R-507A，HFC-125/HFC-143a(50.0/50.0) R-507A，HFC-125/HFC-143a(50.0/50.0) 冷媒補充-住宅及商業建築冷氣機 逸散 (F) 公噸,table4_activity_csv,表4-1_食品飲料業_合成,8.976,0.008976,已計算,活動數據 0.0187 公噸 -> 18.7 kg; * factor (公噸/t/mt 轉 kg)
冷媒補充-中、大型冷凍、冷藏裝備,HFC-23/R-23三氟甲烷，CHF3,逸散 (F),0.0070,公噸,冷媒設備清冊,環保課,自行評估,已匹配,標準門檻,1,Tier 1 - 台灣本地,"四氫呋喃(1,3-丁二烯製程)",2.47,kg,Taiwan EPA,TW,2018,0.80608206987381,,1,HFC-23/R-23三氟甲烷，CHF3 HFC-23/R-23三氟甲烷，CHF3 冷媒補充-中、大型冷凍、冷藏裝備 逸散 (F) 公噸,table4_activity_csv,表4-1_食品飲料業_合成,17.29,0.01729,已計算,活動數據 0.007 公噸 -> 7 kg; * factor (公噸/t/mt 轉 kg)
冷媒補充-中、大型冷凍、冷藏裝備,"HFC-134a/R-134a，1,1,1,2-四氟乙烷，C2H2F4",逸散 (F),0.0208,公噸,冷媒設備清冊,環保課,自行評估,已匹配,標準門檻,2,Tier 2 - 國際產業,R-134a,0.038316904,kg CO2e/kg ,Idemat,EU,2024,0.854765474796295,此為國際平均值，實際情況可能因地區而異,3,"HFC-134a/R-134a，1,1,1,2-四氟乙烷，C2H2F4 HFC-134a/R-134a，1,1,1,2-四氟乙烷，C2H2F4 冷媒補充-中、大型冷凍、冷藏裝備 逸散 (F) 公噸",table4_activity_csv,表4-1_食品飲料業_合成,0.7969916032,0.0007969916032,已計算,活動數據 0.0208 公噸 -> 20.8 kg; * factor (公噸/t/mt 轉 kg)
冷媒補充-住宅及商業建築冷氣機,冷媒-R-407C，HFC-32/HFC-125/HFC-134a(23.0/25.0/52.0),逸散 (F),0.0014,公噸,冷媒設備清冊,環保課,自行評估,已匹配,標準門檻,1,Tier 1 - 台灣本地,再生料-廢冷暖氣機-廢R22冷媒,0.48,kg,Taiwan EPA,TW,2015,0.836455702781677,,2,冷媒-R-407C，HFC-32/HFC-125/HFC-134a(23.0/25.0/52.0) 冷媒-R-407C，HFC-32/HFC-125/HFC-134a(23.0/25.0/52.0) 冷媒補充-住宅及商業建築冷氣機 逸散 (F) 公噸,table4_activity_csv,表4-1_食品飲料業_合成,0.672,0.000672,已計算,活動數據 0.0014 公噸 -> 1.4 kg; * factor (公噸/t/mt 轉 kg)
陸運,採購貨物上游運輸與配送產生之排放,--,"712,662.2092",tkm,ERP、Google map、marine online,採購部,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),0.0334,tkm,Taiwan EPA,TW,2016,0.823974549770355,,3,採購貨物上游運輸與配送產生之排放 採購貨物上游運輸與配送產生之排放 陸運 -- tkm,table4_activity_csv,表4-1_食品飲料業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=tkm, factor_unit=tkm"
陸運,貨物下游運輸與配送產生之排放,--,"1,894,856.4602",tkm,ERP、Google map、marine online,採購部,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),0.0334,tkm,Taiwan EPA,TW,2016,0.824778079986572,,3,貨物下游運輸與配送產生之排放 貨物下游運輸與配送產生之排放 陸運 -- tkm,table4_activity_csv,表4-1_食品飲料業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=tkm, factor_unit=tkm"
海運,採購貨物上游運輸與配送產生之排放,--,"1,820,537.3782",tkm,ERP、Google map、marine online,採購部,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),0.0334,tkm,Taiwan EPA,TW,2016,0.830972790718079,,3,採購貨物上游運輸與配送產生之排放 採購貨物上游運輸與配送產生之排放 海運 -- tkm,table4_activity_csv,表4-1_食品飲料業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=tkm, factor_unit=tkm"
海運,貨物下游運輸與配送產生之排放,--,"42,581.5689",tkm,ERP、Google map、marine online,採購部,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),0.0334,tkm,Taiwan EPA,TW,2016,0.838290452957153,,3,貨物下游運輸與配送產生之排放 貨物下游運輸與配送產生之排放 海運 -- tkm,table4_activity_csv,表4-1_食品飲料業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=tkm, factor_unit=tkm"
空運,採購貨物上游運輸與配送產生之排放,--,"243,651.7221",tkm,ERP、Google map、marine online,採購部,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),0.0334,tkm,Taiwan EPA,TW,2016,0.815870583057404,,3,採購貨物上游運輸與配送產生之排放 採購貨物上游運輸與配送產生之排放 空運 -- tkm,table4_activity_csv,表4-1_食品飲料業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=tkm, factor_unit=tkm"
空運,貨物下游運輸與配送產生之排放,--,"77,643.5799",tkm,ERP、Google map、marine online,採購部,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),0.0334,tkm,Taiwan EPA,TW,2016,0.820226073265076,,3,貨物下游運輸與配送產生之排放 貨物下游運輸與配送產生之排放 空運 -- tkm,table4_activity_csv,表4-1_食品飲料業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=tkm, factor_unit=tkm"
購買商品之上游排放,麵粉,,"7,897.4808",公噸,ERP,總務課,定期(間歇)量測,已匹配,標準門檻,2,Tier 2 - 國際產業,"Wheat flour, type 55 (for pastry)",0.72,kg CO2e/kg,AGRIBALYSE,FR,2024,0.852810740470886,此為國際平均值，實際情況可能因地區而異,3,麵粉 麵粉 flour wheat flour 購買商品之上游排放 公噸,table4_activity_csv,表4-1_食品飲料業_合成,5686186.176,5686.186176,已計算,活動數據 7897.48 公噸 -> 7.89748e+06 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,檸檬酸,,344.5440,公噸,ERP,總務課,定期(間歇)量測,已匹配,標準門檻,2,Tier 2 - 國際產業,"Lemonade, with sugar and artificial sweetener(s)",0.51,kg CO2e/kg,AGRIBALYSE,FR,2024,0.81896585226059,此為國際平均值，實際情況可能因地區而異,3,檸檬酸 檸檬酸 購買商品之上游排放 公噸,table4_activity_csv,表4-1_食品飲料業_合成,175717.44,175.71744,已計算,活動數據 344.544 公噸 -> 344544 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,PET 瓶坯,,"202,959.0653",kg,ERP,採購部,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,再生料-廢容器-PET廢塑膠片,0.35,kg,Taiwan EPA,TW,2015,0.890246987342834,,3,PET 瓶坯 PET 瓶坯 polyethylene terephthalate PET plastic polyethylene plastic 購買商品之上游排放 kg,table4_activity_csv,表4-1_食品飲料業_合成,71035.672855,71.035672855,已計算,活動數據 202959 kg -> 202959 kg; * factor
購買商品之上游排放,食鹽,,"1,657.3735",公噸,ERP,財務,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,鹽酸，37％,1.69,kg,Taiwan EPA,TW,2014,0.838397264480591,,3,食鹽 食鹽 salt sodium chloride 購買商品之上游排放 公噸,table4_activity_csv,表4-1_食品飲料業_合成,2800961.215,2800.961215,已計算,活動數據 1657.37 公噸 -> 1.65737e+06 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,PET 瓶坯,,"1,621,137.7808",kg,ERP,總務課,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,再生料-廢容器-PET廢塑膠片,0.35,kg,Taiwan EPA,TW,2015,0.890246987342834,,3,PET 瓶坯 PET 瓶坯 polyethylene terephthalate PET plastic polyethylene plastic 購買商品之上游排放 kg,table4_activity_csv,表4-1_食品飲料業_合成,567398.22328,567.39822328,已計算,活動數據 1.62114e+06 kg -> 1.62114e+06 kg; * factor
購買商品之上游排放,玉米澱粉,,"13,537.2278",公噸,ERP,財務,定期(間歇)量測,已匹配,標準門檻,2,Tier 2 - 國際產業,"Pop-corn or air-popped maize, unsalted",0.98,kg CO2e/kg,AGRIBALYSE,FR,2024,0.826437711715698,此為國際平均值，實際情況可能因地區而異,3,玉米澱粉 玉米澱粉 購買商品之上游排放 公噸,table4_activity_csv,表4-1_食品飲料業_合成,13266483.244,13266.483244,已計算,活動數據 13537.2 公噸 -> 1.35372e+07 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,酵母,,418.1496,公噸,ERP,總務課,定期(間歇)量測,已匹配,標準門檻,2,Tier 2 - 國際產業,"Baker's yeast, dehydrated",5.61,kg CO2e/kg,AGRIBALYSE,FR,2024,0.808748602867126,此為國際平均值，實際情況可能因地區而異,3,酵母 酵母 購買商品之上游排放 公噸,table4_activity_csv,表4-1_食品飲料業_合成,2345819.256,2345.819256,已計算,活動數據 418.15 公噸 -> 418150 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,食用油(大豆油),,217.8088,公噸,ERP,總務課,定期(間歇)量測,已匹配,標準門檻,2,Tier 2 - 國際產業,"Soybean oil, crude, degummed at coast USA",0.549179722,kg CO2e/kg ,Idemat,EU,2024,0.843664526939392,此為國際平均值，實際情況可能因地區而異,3,食用油(大豆油) 食用油(大豆油) soybean oil 購買商品之上游排放 公噸,table4_activity_csv,表4-1_食品飲料業_合成,119616.176233154,119.616176233154,已計算,活動數據 217.809 公噸 -> 217809 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,PET 瓶坯,,"2,616,299.4323",kg,ERP,採購部,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,再生料-廢容器-PET廢塑膠片,0.35,kg,Taiwan EPA,TW,2015,0.890246987342834,,3,PET 瓶坯 PET 瓶坯 polyethylene terephthalate PET plastic polyethylene plastic 購買商品之上游排放 kg,table4_activity_csv,表4-1_食品飲料業_合成,915704.801305,915.704801305,已計算,活動數據 2.6163e+06 kg -> 2.6163e+06 kg; * factor
購買商品之上游排放,食用油(大豆油),,"5,543.9387",公噸,ERP,採購部,定期(間歇)量測,已匹配,標準門檻,2,Tier 2 - 國際產業,"Soybean oil, crude, degummed at coast USA",0.549179722,kg CO2e/kg ,Idemat,EU,2024,0.843664526939392,此為國際平均值，實際情況可能因地區而異,3,食用油(大豆油) 食用油(大豆油) soybean oil 購買商品之上游排放 公噸,table4_activity_csv,表4-1_食品飲料業_合成,3044618.71405104,3044.61871405104,已計算,活動數據 5543.94 公噸 -> 5.54394e+06 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,鋁罐,,"4,529,345.2543",kg,ERP,總務課,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,再生料-廢鋁容器-鋁錠,1.19,kg,Taiwan EPA,TW,2015,0.866223514080048,,3,鋁罐 鋁罐 購買商品之上游排放 kg,table4_activity_csv,表4-1_食品飲料業_合成,5389920.852617,5389.920852617,已計算,活動數據 4.52935e+06 kg -> 4.52935e+06 kg; * factor
購買商品之上游排放,塑膠膜包材,,"616,138.2272",kg,ERP,總務課,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,再生料-廢容器-PE廢塑膠片,0.2,kg,Taiwan EPA,TW,2015,0.883185029029846,,3,塑膠膜包材 塑膠膜包材 購買商品之上游排放 kg,table4_activity_csv,表4-1_食品飲料業_合成,123227.64544,123.22764544,已計算,活動數據 616138 kg -> 616138 kg; * factor
購買商品之上游排放,果糖,,741.9912,公噸,ERP,採購部,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,芝麻粉,2.58,罐,Taiwan EPA,TW,2016,0.819244861602783,,1,果糖 果糖 購買商品之上游排放 公噸,table4_activity_csv,表4-1_食品飲料業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=公噸, factor_unit=罐"
購買商品之上游排放,食品級CO2,,682.4172,公噸,ERP,採購部,定期(間歇)量測,已匹配,標準門檻,2,Tier 2 - 國際產業,"Smoked lardoons, raw",6.22,kg CO2e/kg,AGRIBALYSE,FR,2024,0.867727339267731,此為國際平均值，實際情況可能因地區而異,3,食品級CO2 食品級CO2 購買商品之上游排放 公噸,table4_activity_csv,表4-1_食品飲料業_合成,4244634.984,4244.634984,已計算,活動數據 682.417 公噸 -> 682417 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,食鹽,,"1,835.6533",公噸,ERP,採購部,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,鹽酸，37％,1.69,kg,Taiwan EPA,TW,2014,0.838397264480591,,3,食鹽 食鹽 salt sodium chloride 購買商品之上游排放 公噸,table4_activity_csv,表4-1_食品飲料業_合成,3102254.077,3102.254077,已計算,活動數據 1835.65 公噸 -> 1.83565e+06 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,PET 瓶坯,,"284,903.8963",kg,ERP,總務課,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,再生料-廢容器-PET廢塑膠片,0.35,kg,Taiwan EPA,TW,2015,0.890246987342834,,3,PET 瓶坯 PET 瓶坯 polyethylene terephthalate PET plastic polyethylene plastic 購買商品之上游排放 kg,table4_activity_csv,表4-1_食品飲料業_合成,99716.363705,99.716363705,已計算,活動數據 284904 kg -> 284904 kg; * factor
購買商品之上游排放,奶粉,,481.9764,公噸,ERP,財務,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,鮮乳,2.48,kg,Taiwan EPA,TW,2017,0.807957768440247,,2,奶粉 奶粉 購買商品之上游排放 公噸,table4_activity_csv,表4-1_食品飲料業_合成,1195301.472,1195.301472,已計算,活動數據 481.976 公噸 -> 481976 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,食用油(棕櫚油),,527.2668,公噸,ERP,財務,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,燃料油使用(蒸餘油/重油使用，2014),4,l,Taiwan EPA,TW,2016,0.810624718666077,,3,食用油(棕櫚油) 食用油(棕櫚油) 購買商品之上游排放 公噸,table4_activity_csv,表4-1_食品飲料業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=公噸, factor_unit=l"
購買商品之上游排放,酵母,,96.6569,公噸,ERP,財務,定期(間歇)量測,已匹配,標準門檻,2,Tier 2 - 國際產業,"Baker's yeast, dehydrated",5.61,kg CO2e/kg,AGRIBALYSE,FR,2024,0.808748602867126,此為國際平均值，實際情況可能因地區而異,3,酵母 酵母 購買商品之上游排放 公噸,table4_activity_csv,表4-1_食品飲料業_合成,542245.209,542.245209,已計算,活動數據 96.6569 公噸 -> 96656.9 kg; * factor (公噸/t/mt 轉 kg)
